year,ISSUE_DATE,PERMIT_SUBTYPE_NAME,DESC_OF_WORK,FULL_ADDRESS,street,zip,"Geocodio Latitude","Geocodio Longitude","Geocodio Accuracy Score","Geocodio Accuracy Type","Geocodio Address Line 1","Geocodio Address Line 2","Geocodio Address Line 3","Geocodio House Number","Geocodio Street","Geocodio Unit Type","Geocodio Unit Number","Geocodio City","Geocodio State","Geocodio County","Geocodio Postal Code","Geocodio Country","Geocodio Source"
2020,"2020/11/04 05:00:00+00","SOLAR SYSTEM","RESIDENTIAL GRID INTERACTIVE SOLAR INSTALLATION
HANWHA Q.PEAK DUO BLK-G5 320 SOLAR MODULES
(26) X320W= 8.320 KWdc @ STC
(26) IQ7-60-2-US ENPHASE MICRO INVERTERS","2205 MINNESOTA AVE SE, WASHINGTON, DC 20020","2205 MINNESOTA AVE SE",20020,38.871365,-76.974472,1,rooftop,"2205 Minnesota Ave SE",,"Washington, DC 20020",2205,"Minnesota Ave SE",,,Washington,DC,"District of Columbia",20020,US,"Statewide (City of Washington)"
2020,"2020/11/27 05:00:00+00","SOLAR SYSTEM","Installation of a 35.43kWDC roof mounted solar system","500 MORSE ST NE, WASHINGTON, DC 20002","500 MORSE ST NE",20002,38.907142,-76.998925,0.91,nearest_rooftop_match,"501 Morse St NE",,"Washington, DC 20002",501,"Morse St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
2020,"2020/11/05 05:00:00+00","SOLAR SYSTEM","RESIDENTIAL GRID INTERACTIVE SOLAR INSTALLATION
(30) TRINA TSM-325DD06M.05(II) SOLAR MODULES
(30) IQ7-60-2-US ENPHASE MICRO INVERTERS","4705 8TH ST NW, WASHINGTON, DC 20011","4705 8TH ST NW",20011,38.947552,-77.023387,1,rooftop,"4705 8th St NW",,"Washington, DC 20011",4705,"8th St NW",,,Washington,DC,"District of Columbia",20011,US,"Statewide (City of Washington)"
2020,"2020/11/06 05:00:00+00","SOLAR SYSTEM","INSTALL 17 ROOF MOUNTED SOLAR PANELS","1204 BARNABY TER SE, WASHINGTON, DC 20032","1204 BARNABY TER SE",20032,38.834713,-76.98739,1,rooftop,"1204 Barnaby Ter SE",,"Washington, DC 20032",1204,"Barnaby Ter SE",,,Washington,DC,"District of Columbia",20032,US,"Statewide (City of Washington)"
2020,"2020/07/24 04:00:00+00","SOLAR SYSTEM","A Revision of SOL2000135 from beams to ballast to install 8.16 kW size of solar panels with a system height of 1.1 feet on roof of building. Also change in system size from 7+kW","101 4TH ST NE, WASHINGTON, DC 20002","101 4TH ST NE",20002,38.891093,-77.000358,1,rooftop,"101 4th St NE",,"Washington, DC 20002",101,"4th St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
2020,"2020/07/16 04:00:00+00","SOLAR SYSTEM","rooftop solar pv system, less than 4' above roof","1743 KILBOURNE PL NW, WASHINGTON, DC 20010","1743 KILBOURNE PL NW",20010,38.930798,-77.040431,1,rooftop,"1743 Kilbourne Pl NW",,"Washington, DC 20010",1743,"Kilbourne Pl NW",,,Washington,DC,"District of Columbia",20010,US,"Statewide (City of Washington)"
2020,"2020/07/16 04:00:00+00","SOLAR SYSTEM","rooftop solar pv system, less than 4' above roof","3502 MCKINLEY ST NW, WASHINGTON, DC 20015","3502 MCKINLEY ST NW",20015,38.964689,-77.069309,1,rooftop,"3502 McKinley St NW",,"Washington, DC 20015",3502,"McKinley St NW",,,Washington,DC,"District of Columbia",20015,US,"Statewide (City of Washington)"
2020,"2020/07/16 04:00:00+00","SOLAR SYSTEM","rooftop solar pv system, less than 4' above roof","2464 BALDWIN CRES NE, WASHINGTON, DC 20018","2464 BALDWIN CRES NE",20018,38.922701,-76.956207,1,rooftop,"2464 Baldwin Cres NE",,"Washington, DC 20018",2464,"Baldwin Cres NE",,,Washington,DC,"District of Columbia",20018,US,"Statewide (City of Washington)"
2020,"2020/07/22 04:00:00+00","SOLAR SYSTEM","rooftop solar pv system, less than 4' above roof","732 13TH ST SE, WASHINGTON, DC 20003","732 13TH ST SE",20003,38.880451,-76.988097,1,rooftop,"732 13th St SE",,"Washington, DC 20003",732,"13th St SE",,,Washington,DC,"District of Columbia",20003,US,"Statewide (City of Washington)"
2020,"2020/07/17 04:00:00+00","SOLAR SYSTEM","rooftop solar pv system, less than 4' above roof","36 ADAMS ST NW, WASHINGTON, DC 20001","36 ADAMS ST NW",20001,38.920015,-77.010419,1,rooftop,"36 Adams St NW",,"Washington, DC 20001",36,"Adams St NW",,,Washington,DC,"District of Columbia",20001,US,"Statewide (City of Washington)"
2020,"2020/08/04 04:00:00+00","SOLAR SYSTEM","roof top solar installation","1429 WHITTIER ST NW, WASHINGTON, DC 20012","1429 WHITTIER ST NW",20012,38.970921,-77.034955,1,rooftop,"1429 Whittier St NW",,"Washington, DC 20012",1429,"Whittier St NW",,,Washington,DC,"District of Columbia",20012,US,"Statewide (City of Washington)"
2020,"2020/08/04 04:00:00+00","SOLAR SYSTEM","To install 11.40 kW size of solar panels with a system height of 1.1 feet on roof of building.","806 RHODE ISLAND AVE NW 1, WASHINGTON, DC 20001","806 RHODE ISLAND AVE NW 1",20001,38.911508,-77.023506,1,rooftop,"806 Rhode Island Ave NW",1,"Washington, DC 20001",806,"Rhode Island Ave NW",,1,Washington,DC,"District of Columbia",20001,US,"Statewide (City of Washington)"
2020,"2020/08/03 04:00:00+00","SOLAR SYSTEM","To install 11.40 kW size of solar panels on roof of building.","4006 12TH ST NE, WASHINGTON, DC 20017","4006 12TH ST NE",20017,38.938995,-76.990507,1,rooftop,"4006 12th St NE",,"Washington, DC 20017",4006,"12th St NE",,,Washington,DC,"District of Columbia",20017,US,"Statewide (City of Washington)"
2020,"2020/07/16 04:00:00+00","SOLAR SYSTEM","To install 6.84 kW size of solar panels with a system height of 1.1 feet on roof of building.","6128 1ST PL NE, WASHINGTON, DC 20011","6128 1ST PL NE",20011,38.964667,-77.007658,1,rooftop,"6128 1st Pl NE",,"Washington, DC 20011",6128,"1st Pl NE",,,Washington,DC,"District of Columbia",20011,US,"Statewide (City of Washington)"
2020,"2020/07/23 04:00:00+00","SOLAR SYSTEM","roof top solar installation","3020 22ND ST SE, WASHINGTON, DC 20020","3020 22ND ST SE",20020,38.853421,-76.973958,1,rooftop,"3020 22nd St SE",,"Washington, DC 20020",3020,"22nd St SE",,,Washington,DC,"District of Columbia",20020,US,"Statewide (City of Washington)"
2020,"2020/09/16 04:00:00+00","SOLAR SYSTEM","THE PROJECT SCOPE INCLUDES THE INSTALLATION OF A 7.6 KW DC RATED GRID-TIED PHOTOVOLTAIC SYSTEM. THE INSTALLATION CONSISTS OF A RAILED, ROOF MOUNTED SOLAR ARRAY, INVERTERS AND RELATED ELECTRICAL METERING AND SAFETY EQUIPMENT. ALL EQUIPMENT WILL BE INSTALLED AS REQUIRED BY APPLICABLE CODES AND THE LOCAL UTILITY COMPANY. DURING DAYLIGHT HOURS, THIS PV SYSTEM (SOLAR ELECTRIC) WILL PROVIDE ELECTRICITY IN PARALLEL WITH THE LOCAL UTILITY SERVICE PROVIDER.","5022 SARGENT RD NE, WASHINGTON, DC 20017","5022 SARGENT RD NE",20017,38.951162,-76.989825,1,rooftop,"5022 Sargent Rd NE",,"Washington, DC 20017",5022,"Sargent Rd NE",,,Washington,DC,"District of Columbia",20017,US,"Statewide (City of Washington)"
2020,"2020/08/25 04:00:00+00","SOLAR SYSTEM","Install new 8 kW solar PV system using 20 x 400 watt solar panels, roof mounted, flush, with micro-inverters","1115 I ST SE, WASHINGTON, DC 20003","1115 I ST SE",20003,38.879104,-76.990797,1,rooftop,"1115 I St SE",,"Washington, DC 20003",1115,"I St SE",,,Washington,DC,"District of Columbia",20003,US,"Statewide (City of Washington)"
2020,"2020/08/31 04:00:00+00","SOLAR SYSTEM","roof top solar installation","4242 HILDRETH ST SE, WASHINGTON, DC 20019","4242 HILDRETH ST SE",20019,38.878251,-76.94169,1,rooftop,"4242 Hildreth St SE",,"Washington, DC 20019",4242,"Hildreth St SE",,,Washington,DC,"District of Columbia",20019,US,"Statewide (City of Washington)"
2020,"2020/08/31 04:00:00+00","SOLAR SYSTEM","roof top solar installation","4930 JUST ST NE, WASHINGTON, DC 20019","4930 JUST ST NE",20019,38.902371,-76.931329,1,rooftop,"4930 Just St NE",,"Washington, DC 20019",4930,"Just St NE",,,Washington,DC,"District of Columbia",20019,US,"Statewide (City of Washington)"
2020,"2020/08/31 04:00:00+00","SOLAR SYSTEM","To install 6.84 kW size of solar panels with a system height of 1.1 feet on roof of building.","107 16TH ST SE, WASHINGTON, DC 20003","107 16TH ST SE",20003,38.888383,-76.982423,1,rooftop,"107 16th St SE",,"Washington, DC 20003",107,"16th St SE",,,Washington,DC,"District of Columbia",20003,US,"Statewide (City of Washington)"
2020,"2020/09/11 04:00:00+00","SOLAR SYSTEM","roof top solar installation","26 RANDOLPH PL NW, WASHINGTON, DC 20001","26 RANDOLPH PL NW",20001,38.913187,-77.009996,1,rooftop,"26 Randolph Pl NW",,"Washington, DC 20001",26,"Randolph Pl NW",,,Washington,DC,"District of Columbia",20001,US,"Statewide (City of Washington)"
2020,"2020/10/02 04:00:00+00","SOLAR SYSTEM","roof top solar installation","918 HAMILTON ST NW, WASHINGTON, DC 20011","918 HAMILTON ST NW",20011,38.952761,-77.026578,1,rooftop,"918 Hamilton St NW",,"Washington, DC 20011",918,"Hamilton St NW",,,Washington,DC,"District of Columbia",20011,US,"Statewide (City of Washington)"
2020,"2020/08/31 04:00:00+00","SOLAR SYSTEM","RESIDENTIAL GRID INTERACTIVE SOLAR INSTALLATION
S-Energy SN20-60MBE-320V SOLAR MODULES
(19) X320W = 6.080 KWdc @ STC
(19) IQ7-60-2-US ENPHASE MICRO INVERTERS","4947 6TH ST NE, WASHINGTON, DC 20017","4947 6TH ST NE",20017,38.94928,-76.998596,1,rooftop,"4947 6th St NE",,"Washington, DC 20017",4947,"6th St NE",,,Washington,DC,"District of Columbia",20017,US,"Statewide (City of Washington)"
2020,"2020/08/31 04:00:00+00","SOLAR SYSTEM","RESIDENTIAL GRID INTERACTIVE SOLAR INSTALLATION
S-Energy SN20-60MBE-320V SOLAR MODULES
(12) X320W = 3.840 KWdc @ STC
(12) IQ7-60-2-US ENPHASE MICRO INVERTERS","3835 26TH ST NE, WASHINGTON, DC 20018","3835 26TH ST NE",20018,38.937481,-76.969871,1,rooftop,"3835 26th St NE",,"Washington, DC 20018",3835,"26th St NE",,,Washington,DC,"District of Columbia",20018,US,"Statewide (City of Washington)"
2020,"2020/09/01 04:00:00+00","SOLAR SYSTEM","rooftop solar pv system, less than 4' above roof","216 8TH ST SE, WASHINGTON, DC 20003","216 8TH ST SE",20003,38.887098,-76.994679,1,rooftop,"216 8th St SE",,"Washington, DC 20003",216,"8th St SE",,,Washington,DC,"District of Columbia",20003,US,"Statewide (City of Washington)"
2020,"2020/09/01 04:00:00+00","SOLAR SYSTEM","rooftop solar pv system, less than 4' above roof","4060 CHANCERY CT NW, WASHINGTON, DC 20007","4060 CHANCERY CT NW",20007,38.914153,-77.07719,1,rooftop,"4060 Chancery Ct NW",,"Washington, DC 20007",4060,"Chancery Ct NW",,,Washington,DC,"District of Columbia",20007,US,"Statewide (City of Washington)"
2020,"2020/09/01 04:00:00+00","SOLAR SYSTEM","rooftop solar pv system, less than 4' above roof","1837 A ST SE, WASHINGTON, DC 20003","1837 A ST SE",20003,38.888459,-76.977713,1,rooftop,"1837 A St SE",,"Washington, DC 20003",1837,"A St SE",,,Washington,DC,"District of Columbia",20003,US,"Statewide (City of Washington)"
2020,"2020/09/23 04:00:00+00","SOLAR SYSTEM","rooftop solar pv system, less than 4' above roof","628 E ST NE, WASHINGTON, DC 20002","628 E ST NE",20002,38.896306,-76.997558,1,rooftop,"628 E St NE",,"Washington, DC 20002",628,"E St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
2020,"2020/09/02 04:00:00+00","SOLAR SYSTEM","rooftop solar pv system, less than 4' above roof","2940 NEWARK ST NW, WASHINGTON, DC 20008","2940 NEWARK ST NW",20008,38.933976,-77.059188,1,rooftop,"2940 Newark St NW",,"Washington, DC 20008",2940,"Newark St NW",,,Washington,DC,"District of Columbia",20008,US,"Statewide (City of Washington)"
2020,"2020/09/01 04:00:00+00","SOLAR SYSTEM","rooftop solar pv system, less than 4' above roof","1529 MONROE ST NW, WASHINGTON, DC 20010","1529 MONROE ST NW",20010,38.932546,-77.035784,1,rooftop,"1529 Monroe St NW",,"Washington, DC 20010",1529,"Monroe St NW",,,Washington,DC,"District of Columbia",20010,US,"Statewide (City of Washington)"
2020,"2020/09/01 04:00:00+00","SOLAR SYSTEM","rooftop solar pv system, less than 4' above roof","4066 CHANCERY CT NW, WASHINGTON, DC 20007","4066 CHANCERY CT NW",20007,38.914349,-77.077302,1,rooftop,"4066 Chancery Ct NW",,"Washington, DC 20007",4066,"Chancery Ct NW",,,Washington,DC,"District of Columbia",20007,US,"Statewide (City of Washington)"
2020,"2020/08/28 04:00:00+00","SOLAR SYSTEM","To install 4.94 kW size of solar panels on roof of building.  #DCSEUsfa2020sf","2211 S ST SE, WASHINGTON, DC 20020","2211 S ST SE",20020,38.868062,-76.974359,1,rooftop,"2211 S St SE",,"Washington, DC 20020",2211,"S St SE",,,Washington,DC,"District of Columbia",20020,US,"Statewide (City of Washington)"
2020,"2020/08/31 04:00:00+00","SOLAR SYSTEM","To install 4.56 kW size of solar panels on roof of building.  #DCSEUsfa2020sf","136 ELMIRA ST SW, WASHINGTON, DC 20032","136 ELMIRA ST SW",20032,38.825862,-77.011067,1,rooftop,"136 Elmira St SW",,"Washington, DC 20032",136,"Elmira St SW",,,Washington,DC,"District of Columbia",20032,US,"Statewide (City of Washington)"
2020,"2020/08/28 04:00:00+00","SOLAR SYSTEM","To install 4.94 kW size of solar panels with a system height of 1.1 feet on roof of building. #DCSEUsfa202sf","3330 CLAY ST NE, WASHINGTON, DC 20019","3330 CLAY ST NE",20019,38.893729,-76.958874,1,rooftop,"3330 Clay St NE",,"Washington, DC 20019",3330,"Clay St NE",,,Washington,DC,"District of Columbia",20019,US,"Statewide (City of Washington)"
2020,"2020/08/28 04:00:00+00","SOLAR SYSTEM","To install 4.94 kW size of solar panels with a system height of 1.1 feet on roof of building. #DCSEUsfa2020sf","760 CONGRESS ST SE, WASHINGTON, DC 20032","760 CONGRESS ST SE",20032,38.840416,-76.994753,1,rooftop,"760 Congress St SE",,"Washington, DC 20032",760,"Congress St SE",,,Washington,DC,"District of Columbia",20032,US,"Statewide (City of Washington)"
2020,"2020/01/15 05:00:00+00","SOLAR SYSTEM","REVISION of SOL1901992: Installation of a ground-mounted 127.68 kW solar PV system, consisting of 336 solar modules.","1600 WEBSTER ST NE, WASHINGTON, DC 20017","1600 WEBSTER ST NE",20017,38.944648,-76.982629,1,rooftop,"1600 Webster St NE",,"Washington, DC 20017",1600,"Webster St NE",,,Washington,DC,"District of Columbia",20017,US,"Statewide (City of Washington)"
2020,"2020/03/03 05:00:00+00","SOLAR SYSTEM","Installation of 450 solar PV modules on the roof of the 9 story tower buildings and connecting to existing service","907 6TH ST SW, WASHINGTON, DC 20024","907 6TH ST SW",20024,38.878807,-77.02111,1,rooftop,"907 6th St SW",,"Washington, DC 20024",907,"6th St SW",,,Washington,DC,"District of Columbia",20024,US,"Statewide (City of Washington)"
2020,"2020/09/16 04:00:00+00","SOLAR SYSTEM","To install 4.94 kW size of solar panels on roof of building. #DCSEUsfa2020sf","1110 BARNABY TER SE, WASHINGTON, DC 20032","1110 BARNABY TER SE",20032,38.834963,-76.988432,1,rooftop,"1110 Barnaby Ter SE",,"Washington, DC 20032",1110,"Barnaby Ter SE",,,Washington,DC,"District of Columbia",20032,US,"Statewide (City of Washington)"
2020,"2020/09/14 04:00:00+00","SOLAR SYSTEM","To install 4.56 kW size of solar panels on roof of building. #DCSEUsfa2020sf","2202 GOOD HOPE RD SE, WASHINGTON, DC 20020","2202 GOOD HOPE RD SE",20020,38.864229,-76.975527,1,range_interpolation,"2202 Good Hope Rd SE",,"Washington, DC 20020",2202,"Good Hope Rd SE",,,Washington,DC,"District of Columbia",20020,US,"TIGER/Line® from the US Census Bureau"
2020,"2020/09/16 04:00:00+00","SOLAR SYSTEM","To install 4.94 kW size of solar panels with a system height of 1.1 feet on roof of building. #DCSEUsfa2020sf","248 33RD ST NE, WASHINGTON, DC 20019","248 33RD ST NE",20019,38.893095,-76.959781,1,rooftop,"248 33rd St NE",,"Washington, DC 20019",248,"33rd St NE",,,Washington,DC,"District of Columbia",20019,US,"Statewide (City of Washington)"
2020,"2020/09/15 04:00:00+00","SOLAR SYSTEM","To install 7.60 kW size of solar panels with a system height of 1.1 feet on roof of building.","127 U ST NE, WASHINGTON, DC 20002","127 U ST NE",20002,38.916822,-77.005648,1,rooftop,"127 U St NE",,"Washington, DC 20002",127,"U St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
2020,"2020/09/28 04:00:00+00","SOLAR SYSTEM","To install 10.26 kW size of solar panels with a system height of 1.1 feet on roof of building.","1508 CRITTENDEN ST NW, WASHINGTON, DC 20011","1508 CRITTENDEN ST NW",20011,38.946998,-77.035324,1,rooftop,"1508 Crittenden St NW",,"Washington, DC 20011",1508,"Crittenden St NW",,,Washington,DC,"District of Columbia",20011,US,"Statewide (City of Washington)"
2020,"2020/09/21 04:00:00+00","SOLAR SYSTEM","To install 8.36 kW size of solar panels with a system height of 1.1 feet on roof of building.","530 PEABODY ST NW, WASHINGTON, DC 20011","530 PEABODY ST NW",20011,38.962484,-77.0211,1,rooftop,"530 Peabody St NW",,"Washington, DC 20011",530,"Peabody St NW",,,Washington,DC,"District of Columbia",20011,US,"Statewide (City of Washington)"
2020,"2020/09/21 04:00:00+00","SOLAR SYSTEM","To install 7.6 kW size of solar panels with a system height of 1.1 feet on roof of building.","620 DELAFIELD PL NW, WASHINGTON, DC 20011","620 DELAFIELD PL NW",20011,38.948985,-77.021643,1,rooftop,"620 Delafield Pl NW",,"Washington, DC 20011",620,"Delafield Pl NW",,,Washington,DC,"District of Columbia",20011,US,"Statewide (City of Washington)"
2020,"2020/09/14 04:00:00+00","SOLAR SYSTEM","RESIDENTIAL GRID INTERACTIVE SOLAR INSTALLATION
HANWHA Q.PEAK DUO BLK-G6+ 320 SOLAR MODULES
(26) X320W = 8.320 KWdc @ STC
(26) IQ7-60-2-US ENPHASE MICRO INVERTERS","1352 PARKWOOD PL NW, WASHINGTON, DC 20010","1352 PARKWOOD PL NW",20010,38.935134,-77.031575,1,rooftop,"1352 Parkwood Pl NW",,"Washington, DC 20010",1352,"Parkwood Pl NW",,,Washington,DC,"District of Columbia",20010,US,"Statewide (City of Washington)"
2020,"2020/09/23 04:00:00+00","SOLAR SYSTEM","roof top solar installation","226 S ST NE, WASHINGTON, DC 20002","226 S ST NE",20002,38.914294,-77.002481,1,rooftop,"226 S St NE",,"Washington, DC 20002",226,"S St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
2020,"2020/09/15 04:00:00+00","SOLAR SYSTEM","roof top solar installation","1612 RIDGE PL SE, WASHINGTON, DC 20020","1612 RIDGE PL SE",20020,38.868993,-76.981634,1,rooftop,"1612 Ridge Pl SE",,"Washington, DC 20020",1612,"Ridge Pl SE",,,Washington,DC,"District of Columbia",20020,US,"Statewide (City of Washington)"
2020,"2020/09/15 04:00:00+00","SOLAR SYSTEM","roof top solar installation","404 EMERSON ST NW, WASHINGTON, DC 20011","404 EMERSON ST NW",20011,38.949789,-77.017837,1,rooftop,"404 Emerson St NW",,"Washington, DC 20011",404,"Emerson St NW",,,Washington,DC,"District of Columbia",20011,US,"Statewide (City of Washington)"
2020,"2020/09/11 04:00:00+00","SOLAR SYSTEM","roof top solar installation","4647 H ST SE, WASHINGTON, DC 20019","4647 H ST SE",20019,38.878457,-76.933039,1,rooftop,"4647 H St SE",,"Washington, DC 20019",4647,"H St SE",,,Washington,DC,"District of Columbia",20019,US,"Statewide (City of Washington)"
2020,"2020/09/15 04:00:00+00","SOLAR SYSTEM","rooftop solar pv system, less than 4' above roof","4840 HUTCHINS PL NW, WASHINGTON, DC 20007","4840 HUTCHINS PL NW",20007,38.914933,-77.096479,1,rooftop,"4840 Hutchins Pl NW",,"Washington, DC 20007",4840,"Hutchins Pl NW",,,Washington,DC,"District of Columbia",20007,US,"Statewide (City of Washington)"
2020,"2020/09/17 04:00:00+00","SOLAR SYSTEM","rooftop solar pv system, less than 4' above roof","2120 FLAGLER PL NW, WASHINGTON, DC 20001","2120 FLAGLER PL NW",20001,38.918724,-77.013738,1,rooftop,"2120 Flagler Pl NW",,"Washington, DC 20001",2120,"Flagler Pl NW",,,Washington,DC,"District of Columbia",20001,US,"Statewide (City of Washington)"
2020,"2020/09/14 04:00:00+00","SOLAR SYSTEM","RESIDENTIAL GRID INTERACTIVE SOLAR INSTALLATION
Canadian Solar CS1 K-325MS SOLAR MODULES
(12) X325W = 3.900 KWdc @ STC
(12) IQ7-60-2-US ENPHASE MICRO INVERTERS","725 CRITTENDEN ST NE, WASHINGTON, DC 20017","725 CRITTENDEN ST NE",20017,38.947112,-76.99584,1,rooftop,"725 Crittenden St NE",,"Washington, DC 20017",725,"Crittenden St NE",,,Washington,DC,"District of Columbia",20017,US,"Statewide (City of Washington)"
2020,"2020/09/21 04:00:00+00","SOLAR SYSTEM","roof top solar installation","6219 12TH ST NW, WASHINGTON, DC 20011","6219 12TH ST NW",20011,38.965703,-77.028302,1,rooftop,"6219 12th St NW",,"Washington, DC 20011",6219,"12th St NW",,,Washington,DC,"District of Columbia",20011,US,"Statewide (City of Washington)"
2020,"2020/09/17 04:00:00+00","SOLAR SYSTEM","roof top solar installation","117 56TH ST SE, WASHINGTON, DC 20019","117 56TH ST SE",20019,38.887175,-76.921382,1,rooftop,"117 56th St SE",,"Washington, DC 20019",117,"56th St SE",,,Washington,DC,"District of Columbia",20019,US,"Statewide (City of Washington)"
2020,"2020/09/15 04:00:00+00","SOLAR SYSTEM","roof top solar installation","12 SEATON PL NE, WASHINGTON, DC 20002","12 SEATON PL NE",20002,38.915008,-77.008458,1,rooftop,"12 Seaton Pl NE",,"Washington, DC 20002",12,"Seaton Pl NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
